product_id,category,price,promotion_active,discount_percent,units_sold,inventory_level,day_of_week,day,month,year
1856,Home,339,No,0,34,454,Thursday,6,6,2024
1716,Grocery,2875,Yes,15,23,432,Saturday,20,10,2024
1187,Grocery,1064,Yes,10,8,119,Friday,23,8,2024
1322,Clothing,389,Yes,5,41,452,Sunday,10,2,2024
1901,Home,211,Yes,10,37,78,Tuesday,26,9,2024
1187,Personal Care,1224,No,0,27,190,Saturday,4,10,2024
1369,Personal Care,980,No,0,25,410,Sunday,9,10,2024
1926,Home,496,No,0,34,53,Monday,28,5,2024
1468,Personal Care,2776,Yes,0,25,367,Tuesday,1,11,2024
1458,Grocery,1930,Yes,30,18,486,Thursday,5,7,2024
1757,Home,1027,No,0,27,223,Monday,30,5,2024
1725,Clothing,758,Yes,10,28,494,Thursday,5,1,2024
1487,Grocery,2711,Yes,0,22,447,Monday,7,3,2024
1152,Home,341,No,0,28,249,Wednesday,9,10,2024
1203,Home,1763,No,0,44,187,Sunday,4,8,2024
1405,Personal Care,2285,Yes,0,21,187,Sunday,5,12,2024
1560,Home,761,Yes,0,16,321,Wednesday,4,3,2024
1650,Clothing,970,Yes,30,27,235,Thursday,30,5,2024
1158,Grocery,2252,No,0,28,256,Wednesday,27,8,2024
1661,Clothing,1962,No,0,23,494,Saturday,21,4,2024
1667,Personal Care,2653,No,0,16,204,Saturday,7,3,2024
1810,Electronics,1422,Yes,0,15,282,Thursday,1,11,2024
1015,Clothing,740,Yes,0,37,37,Sunday,14,1,2024
1803,Personal Care,1777,Yes,0,27,429,Friday,12,1,2024
1032,Clothing,2333,No,0,33,405,Monday,10,8,2024
1283,Electronics,1691,No,0,5,434,Tuesday,2,9,2024
1198,Clothing,1874,No,0,36,375,Wednesday,27,9,2024
1528,Grocery,2078,No,0,19,382,Friday,14,12,2024
1314,Grocery,1967,No,0,43,197,Saturday,29,5,2024
1607,Personal Care,248,Yes,15,19,465,Tuesday,7,3,2024
1556,Electronics,1874,No,0,20,161,Wednesday,30,1,2024
1837,Grocery,2771,No,0,29,379,Wednesday,11,8,2024
1013,Electronics,1000,No,0,35,168,Sunday,2,9,2024
1933,Grocery,2784,No,0,11,262,Tuesday,3,6,2024
1946,Personal Care,844,Yes,10,40,406,Friday,27,2,2024
1564,Clothing,869,No,0,36,82,Wednesday,10,4,2024
1146,Grocery,50,Yes,30,37,435,Saturday,17,5,2024
1377,Personal Care,2879,Yes,0,24,497,Wednesday,3,2,2024
1427,Grocery,2257,No,0,35,347,Wednesday,26,3,2024
1527,Home,1482,No,0,16,407,Saturday,4,9,2024
1782,Personal Care,1129,No,0,36,71,Monday,19,7,2024
1574,Electronics,1221,Yes,20,29,453,Friday,14,4,2024
1997,Grocery,2279,Yes,10,42,303,Thursday,20,5,2024
1166,Electronics,1101,No,0,7,187,Friday,23,5,2024
1482,Personal Care,359,No,0,20,331,Wednesday,13,8,2024
1265,Electronics,130,Yes,30,45,471,Friday,29,2,2024
1476,Home,2953,Yes,30,46,289,Monday,13,1,2024
1053,Grocery,1224,Yes,15,26,315,Sunday,3,11,2024
1337,Personal Care,2983,No,0,23,150,Sunday,25,6,2024
1131,Grocery,2360,Yes,5,36,414,Monday,24,9,2024
1557,Grocery,1922,Yes,30,49,458,Saturday,14,3,2024
1239,Personal Care,1938,Yes,30,20,313,Wednesday,6,1,2024
1888,Grocery,2979,Yes,0,32,286,Monday,30,7,2024
1950,Grocery,1769,No,0,14,103,Wednesday,7,6,2024
1110,Home,90,Yes,0,37,283,Sunday,28,12,2024
1519,Electronics,1330,No,0,32,297,Friday,9,2,2024
1748,Clothing,2823,Yes,30,16,188,Tuesday,1,11,2024
1292,Home,2424,Yes,10,29,145,Thursday,25,6,2024
1572,Grocery,1144,Yes,10,34,85,Thursday,16,6,2024
1186,Clothing,2698,No,0,9,112,Tuesday,18,5,2024
1530,Grocery,691,Yes,5,18,20,Friday,18,5,2024
1963,Home,192,No,0,14,322,Wednesday,21,6,2024
1670,Clothing,2783,Yes,0,40,310,Sunday,23,5,2024
1108,Electronics,2998,Yes,5,17,63,Wednesday,27,12,2024
1257,Personal Care,1520,No,0,17,439,Thursday,29,2,2024
1477,Home,826,Yes,30,45,412,Friday,20,3,2024
1165,Clothing,64,Yes,10,24,249,Friday,10,9,2024
1202,Clothing,1022,Yes,20,27,299,Wednesday,13,8,2024
1208,Home,1912,No,0,34,273,Saturday,11,5,2024
1693,Grocery,1883,Yes,10,8,87,Thursday,3,11,2024
1780,Home,834,Yes,20,19,245,Saturday,14,5,2024
1934,Home,1326,Yes,20,35,196,Saturday,2,8,2024
1964,Electronics,1388,Yes,10,42,274,Monday,24,12,2024
1964,Clothing,334,Yes,0,5,311,Friday,17,5,2024
1954,Electronics,2058,Yes,0,37,111,Tuesday,22,3,2024
1268,Home,334,No,0,30,200,Monday,24,7,2024
1167,Grocery,1392,Yes,15,36,86,Monday,9,6,2024
1416,Electronics,1468,Yes,15,38,126,Thursday,26,8,2024
1633,Electronics,877,Yes,15,19,217,Saturday,17,9,2024
1596,Electronics,334,Yes,5,16,257,Wednesday,3,2,2024
1949,Personal Care,764,No,0,25,403,Saturday,26,10,2024
1060,Electronics,321,No,0,10,30,Friday,12,1,2024
1836,Electronics,2593,Yes,5,15,222,Wednesday,29,7,2024
1396,Electronics,1981,Yes,0,39,91,Tuesday,20,3,2024
1017,Home,454,Yes,20,36,87,Sunday,30,4,2024
1136,Clothing,1924,Yes,20,30,31,Tuesday,15,4,2024
1586,Grocery,2930,Yes,10,12,164,Monday,4,10,2024
1327,Clothing,1391,No,0,21,482,Monday,24,5,2024
1149,Personal Care,1090,No,0,44,500,Saturday,22,9,2024
1937,Home,1500,No,0,32,364,Monday,10,12,2024
1427,Electronics,2426,No,0,47,194,Saturday,13,3,2024
1973,Home,107,Yes,30,35,213,Monday,26,6,2024
1845,Clothing,846,No,0,39,432,Friday,20,7,2024
1548,Personal Care,977,Yes,20,34,246,Sunday,26,4,2024
1271,Grocery,536,Yes,30,23,210,Friday,11,2,2024
1653,Home,716,No,0,29,414,Monday,2,11,2024
1218,Home,795,Yes,15,3,23,Friday,22,4,2024
1919,Grocery,811,Yes,0,34,409,Friday,26,11,2024
1287,Clothing,2370,Yes,5,34,109,Thursday,21,3,2024
1010,Home,2294,No,0,42,362,Saturday,23,2,2024
1918,Home,2422,No,0,30,150,Thursday,5,6,2024
1537,Grocery,1050,Yes,5,32,394,Tuesday,26,7,2024
1550,Home,1111,No,0,6,38,Monday,11,6,2024
1190,Grocery,2593,No,0,21,490,Monday,7,4,2024
1878,Home,667,No,0,40,285,Tuesday,23,12,2024
1951,Personal Care,1789,Yes,30,31,426,Sunday,18,6,2024
1047,Electronics,1136,No,0,18,397,Tuesday,17,1,2024
1850,Personal Care,187,No,0,40,396,Tuesday,24,5,2024
1461,Electronics,231,Yes,20,23,90,Tuesday,5,4,2024
1497,Home,2989,Yes,0,35,54,Friday,10,7,2024
1305,Clothing,2430,No,0,34,68,Monday,21,11,2024
1365,Grocery,1777,No,0,17,178,Tuesday,18,1,2024
1367,Electronics,476,No,0,20,381,Saturday,14,7,2024
1475,Personal Care,2240,No,0,45,170,Saturday,3,8,2024
1821,Electronics,1410,No,0,14,197,Thursday,17,9,2024
1862,Electronics,2544,Yes,10,26,84,Sunday,12,3,2024
1052,Electronics,2680,No,0,7,470,Monday,19,7,2024
1972,Personal Care,1901,Yes,30,36,97,Monday,17,9,2024
1067,Home,1101,No,0,35,378,Thursday,20,12,2024
1437,Personal Care,1920,No,0,34,311,Saturday,2,11,2024
1459,Grocery,1001,No,0,33,237,Tuesday,2,5,2024
1158,Grocery,312,Yes,5,19,97,Wednesday,29,7,2024
1328,Personal Care,1146,Yes,5,27,35,Sunday,26,10,2024
1001,Grocery,2560,No,0,23,491,Saturday,27,4,2024
1136,Home,1917,Yes,20,15,53,Tuesday,25,12,2024
1135,Clothing,390,No,0,34,312,Saturday,30,11,2024
1408,Electronics,695,Yes,5,35,374,Friday,30,5,2024
1328,Electronics,1378,Yes,30,27,32,Thursday,29,3,2024
1244,Clothing,486,Yes,30,35,209,Sunday,16,8,2024
1777,Grocery,410,No,0,22,405,Sunday,7,2,2024
1352,Electronics,145,No,0,37,360,Wednesday,30,6,2024
1106,Home,2302,Yes,20,31,152,Thursday,16,10,2024
1145,Electronics,2917,No,0,20,122,Friday,27,7,2024
1199,Clothing,1814,No,0,33,438,Sunday,1,7,2024
1655,Personal Care,940,No,0,21,330,Saturday,23,12,2024
1144,Electronics,721,Yes,0,27,418,Friday,11,10,2024
1748,Grocery,523,Yes,30,12,49,Monday,3,7,2024
1655,Home,383,No,0,26,51,Wednesday,13,1,2024
1822,Clothing,2105,Yes,0,29,457,Thursday,17,8,2024
1669,Grocery,455,Yes,10,25,237,Monday,8,3,2024
1343,Home,2736,Yes,10,37,412,Wednesday,7,8,2024
1472,Grocery,1803,Yes,15,44,381,Sunday,20,9,2024
1872,Home,2043,Yes,10,22,447,Monday,23,9,2024
1614,Clothing,1344,Yes,10,24,241,Sunday,15,1,2024
1719,Electronics,388,No,0,11,346,Friday,26,5,2024
1415,Grocery,789,Yes,10,29,35,Sunday,21,1,2024
1950,Electronics,996,Yes,0,40,129,Saturday,2,1,2024
1693,Electronics,518,Yes,20,40,465,Monday,19,6,2024
1337,Clothing,476,Yes,15,37,445,Sunday,11,1,2024
1351,Clothing,2713,No,0,26,106,Friday,8,10,2024
1721,Clothing,1483,Yes,20,42,316,Tuesday,24,12,2024
1384,Home,1287,No,0,19,190,Friday,20,2,2024
1978,Personal Care,2869,No,0,12,192,Monday,29,12,2024
1888,Clothing,1049,No,0,23,98,Sunday,24,6,2024
1631,Personal Care,1404,Yes,5,33,99,Wednesday,8,8,2024
1563,Clothing,2336,Yes,20,19,447,Friday,22,2,2024
1214,Personal Care,1045,Yes,5,16,393,Monday,12,5,2024
1395,Home,892,Yes,15,26,346,Wednesday,21,4,2024
1743,Home,1228,Yes,15,42,225,Monday,15,9,2024
1509,Personal Care,263,Yes,30,46,334,Friday,7,8,2024
1921,Grocery,542,No,0,13,231,Monday,19,5,2024
1756,Clothing,2870,No,0,37,152,Saturday,2,7,2024
1087,Grocery,1272,No,0,31,487,Monday,24,8,2024
1518,Electronics,2576,Yes,10,24,483,Tuesday,17,10,2024
1203,Electronics,2058,No,0,11,95,Monday,19,1,2024
1573,Grocery,1548,No,0,15,117,Tuesday,24,11,2024
1958,Clothing,1970,No,0,47,214,Sunday,22,7,2024
1552,Personal Care,1122,No,0,36,266,Monday,26,3,2024
1482,Clothing,2196,Yes,0,48,262,Saturday,18,6,2024
1832,Electronics,2261,Yes,0,35,295,Monday,29,6,2024
1480,Electronics,772,Yes,0,12,189,Tuesday,4,7,2024
1194,Home,931,No,0,24,429,Tuesday,19,3,2024
1137,Personal Care,660,Yes,30,29,392,Monday,25,10,2024
1594,Home,748,No,0,25,246,Saturday,7,8,2024
1749,Grocery,2999,No,0,22,462,Wednesday,30,1,2024
1434,Electronics,2908,No,0,27,230,Sunday,4,7,2024
1722,Electronics,2265,No,0,38,297,Thursday,13,12,2024
1670,Electronics,2114,Yes,5,43,91,Sunday,11,8,2024
1431,Personal Care,232,Yes,15,32,113,Thursday,25,3,2024
1142,Grocery,2318,Yes,10,23,220,Wednesday,17,8,2024
1925,Clothing,1927,No,0,36,189,Wednesday,20,1,2024
1542,Grocery,1218,Yes,30,29,268,Friday,27,12,2024
1746,Home,311,Yes,0,38,461,Wednesday,19,7,2024
1404,Personal Care,1516,No,0,24,457,Wednesday,9,10,2024
1249,Grocery,2456,No,0,18,386,Friday,10,11,2024
1316,Personal Care,1159,No,0,26,194,Thursday,18,1,2024
1755,Electronics,688,Yes,10,11,327,Thursday,16,4,2024
1399,Clothing,2026,Yes,30,26,124,Thursday,2,2,2024
1410,Grocery,991,Yes,10,41,117,Tuesday,16,2,2024
1704,Grocery,2628,No,0,34,173,Sunday,11,8,2024
1337,Personal Care,976,No,0,20,390,Sunday,7,4,2024
1587,Electronics,2512,No,0,13,329,Tuesday,13,5,2024
1838,Home,422,Yes,0,33,436,Sunday,29,4,2024
1250,Clothing,1366,Yes,10,51,397,Sunday,3,6,2024
1141,Clothing,1191,Yes,20,18,149,Tuesday,7,8,2024
1644,Home,2642,Yes,20,19,207,Tuesday,17,1,2024
1423,Electronics,769,Yes,20,30,287,Tuesday,24,12,2024
1404,Grocery,2148,No,0,34,371,Sunday,4,4,2024
1932,Clothing,2704,No,0,17,324,Wednesday,26,4,2024
1154,Electronics,1378,Yes,5,34,308,Wednesday,28,5,2024
1626,Grocery,1665,Yes,5,25,385,Sunday,8,3,2024
1931,Home,1233,Yes,15,38,211,Saturday,23,12,2024
1199,Grocery,2731,Yes,10,31,496,Saturday,25,4,2024
1361,Home,2407,No,0,8,392,Thursday,18,2,2024
1553,Home,2969,Yes,0,10,348,Tuesday,19,5,2024
1442,Electronics,2373,Yes,5,9,441,Monday,31,5,2024
1154,Home,2400,No,0,26,139,Friday,3,12,2024
1329,Personal Care,1822,Yes,20,19,283,Saturday,2,8,2024
1028,Personal Care,1534,No,0,28,65,Tuesday,13,8,2024
1257,Personal Care,602,No,0,11,291,Monday,29,4,2024
1576,Electronics,437,Yes,5,21,227,Thursday,10,11,2024
1766,Personal Care,1348,Yes,15,17,189,Thursday,27,2,2024
1683,Home,2209,Yes,5,46,339,Saturday,12,11,2024
1196,Electronics,803,No,0,33,154,Monday,5,12,2024
1517,Grocery,1031,Yes,30,53,238,Saturday,11,4,2024
1285,Personal Care,746,No,0,36,135,Saturday,31,12,2024
1709,Home,566,Yes,20,30,152,Tuesday,19,9,2024
1257,Electronics,748,Yes,15,21,260,Friday,11,4,2024
1519,Clothing,1039,No,0,22,225,Tuesday,9,9,2024
1958,Clothing,1336,Yes,30,29,36,Saturday,3,5,2024
1258,Grocery,1491,No,0,35,401,Monday,24,6,2024
1036,Clothing,1242,Yes,5,25,64,Saturday,18,11,2024
1613,Clothing,2890,Yes,15,53,436,Sunday,9,2,2024
1574,Home,422,No,0,40,160,Wednesday,8,5,2024
1255,Home,307,No,0,21,111,Tuesday,10,12,2024
1492,Clothing,2077,No,0,9,191,Friday,7,10,2024
1924,Clothing,2978,No,0,30,444,Sunday,5,9,2024
1587,Clothing,632,Yes,20,41,103,Friday,5,9,2024
1626,Grocery,1431,No,0,40,404,Thursday,23,9,2024
1428,Electronics,1896,No,0,38,436,Saturday,17,6,2024
1873,Clothing,60,Yes,20,44,359,Thursday,5,11,2024
1732,Home,387,Yes,20,35,283,Friday,9,11,2024
1148,Grocery,838,Yes,0,34,276,Wednesday,29,11,2024
1195,Home,373,Yes,0,17,209,Tuesday,30,11,2024
1518,Electronics,2262,Yes,20,32,194,Sunday,11,7,2024
1670,Personal Care,1153,No,0,39,257,Wednesday,6,11,2024
1654,Electronics,105,Yes,30,53,121,Sunday,5,10,2024
1534,Grocery,585,No,0,15,381,Friday,29,4,2024
1574,Home,1492,Yes,10,31,374,Friday,25,2,2024
1430,Grocery,219,No,0,34,338,Thursday,21,1,2024
1266,Grocery,86,No,0,31,161,Thursday,10,7,2024
1039,Home,2058,No,0,43,139,Sunday,11,9,2024
1308,Grocery,2393,No,0,20,92,Friday,27,10,2024
1269,Personal Care,362,Yes,30,43,196,Thursday,16,4,2024
1423,Grocery,1234,Yes,20,37,162,Wednesday,26,9,2024
1307,Personal Care,1739,No,0,25,99,Monday,9,5,2024
1893,Grocery,2753,Yes,0,32,359,Wednesday,1,5,2024
1768,Grocery,2364,Yes,30,23,332,Thursday,23,10,2024
1778,Home,670,No,0,23,378,Wednesday,17,9,2024
1759,Personal Care,974,No,0,29,496,Wednesday,13,10,2024
1333,Personal Care,962,No,0,40,391,Thursday,2,4,2024
1360,Personal Care,1048,Yes,20,19,73,Sunday,8,6,2024
1262,Personal Care,207,No,0,26,334,Wednesday,25,10,2024
1372,Clothing,910,Yes,5,21,29,Wednesday,3,5,2024
1564,Grocery,2127,Yes,15,45,297,Sunday,23,3,2024
1627,Personal Care,1710,No,0,19,464,Thursday,25,2,2024
1021,Clothing,1389,Yes,30,24,325,Sunday,21,6,2024
1349,Clothing,378,Yes,10,27,226,Tuesday,24,1,2024
1776,Home,2358,Yes,0,47,79,Saturday,25,9,2024
1749,Home,1581,Yes,30,25,368,Saturday,8,4,2024
1473,Home,1634,No,0,17,374,Friday,21,5,2024
1664,Grocery,654,Yes,20,15,368,Monday,15,6,2024
1601,Electronics,2026,Yes,5,40,78,Tuesday,6,11,2024
1329,Home,94,Yes,5,24,252,Sunday,15,12,2024
1634,Electronics,400,Yes,15,14,464,Tuesday,17,2,2024
1884,Clothing,1593,No,0,37,178,Saturday,7,10,2024
1281,Electronics,149,No,0,10,136,Friday,14,2,2024
1056,Grocery,2759,Yes,30,37,405,Sunday,10,1,2024
1993,Clothing,399,Yes,5,25,268,Friday,4,4,2024
1709,Grocery,717,Yes,10,25,483,Wednesday,30,4,2024
1827,Grocery,2872,Yes,15,15,151,Wednesday,20,2,2024
1341,Personal Care,389,Yes,10,14,373,Thursday,1,1,2024
1804,Home,201,Yes,20,42,336,Monday,14,11,2024
1539,Clothing,1164,Yes,15,36,248,Friday,26,5,2024
1712,Home,1595,No,0,23,173,Wednesday,25,1,2024
1327,Personal Care,1272,Yes,5,16,182,Friday,22,10,2024
1334,Personal Care,701,Yes,5,41,110,Thursday,18,12,2024
1664,Clothing,2321,Yes,30,32,486,Sunday,24,8,2024
1817,Personal Care,2347,Yes,5,36,127,Sunday,17,9,2024
1680,Electronics,1982,No,0,18,95,Tuesday,26,8,2024
1067,Grocery,295,Yes,20,37,184,Thursday,5,11,2024
1018,Grocery,2882,Yes,0,17,369,Wednesday,25,4,2024
1885,Home,2803,No,0,11,111,Wednesday,19,1,2024
1546,Electronics,2549,No,0,14,369,Tuesday,15,9,2024
1551,Personal Care,900,No,0,26,267,Wednesday,26,11,2024
1757,Clothing,1906,Yes,5,30,484,Saturday,14,3,2024
1151,Home,323,No,0,12,275,Tuesday,22,2,2024
1743,Clothing,2980,No,0,10,29,Tuesday,18,9,2024
1300,Electronics,2964,No,0,8,450,Friday,21,12,2024
1244,Grocery,1358,No,0,16,315,Friday,14,11,2024
1136,Electronics,2738,No,0,22,405,Monday,14,8,2024
1985,Electronics,1756,No,0,18,351,Sunday,28,4,2024
1040,Home,2367,No,0,42,488,Sunday,12,1,2024
1110,Clothing,1848,Yes,5,22,147,Thursday,2,12,2024
1354,Clothing,2746,No,0,43,329,Saturday,29,1,2024
1137,Home,1922,Yes,30,42,368,Saturday,11,4,2024
1012,Grocery,823,No,0,15,481,Wednesday,3,4,2024
1092,Clothing,2677,Yes,15,40,72,Thursday,30,1,2024
1157,Grocery,2348,No,0,13,204,Thursday,1,1,2024
1945,Grocery,241,No,0,22,60,Sunday,10,4,2024
1894,Home,1255,Yes,15,33,261,Friday,4,5,2024
1322,Personal Care,868,Yes,15,39,426,Tuesday,9,3,2024
1838,Personal Care,344,No,0,40,148,Tuesday,7,8,2024
1765,Electronics,1715,Yes,10,11,420,Tuesday,10,1,2024
1050,Clothing,1888,Yes,20,12,257,Monday,14,4,2024
1889,Electronics,1725,No,0,33,91,Sunday,27,5,2024
1182,Electronics,2223,No,0,34,149,Tuesday,15,12,2024
1589,Clothing,2088,Yes,5,7,305,Friday,31,12,2024
1082,Personal Care,958,Yes,5,32,103,Thursday,28,12,2024
1397,Clothing,2567,No,0,21,80,Wednesday,20,8,2024
1464,Home,1358,Yes,5,41,279,Monday,5,4,2024
1046,Personal Care,476,No,0,48,405,Sunday,25,12,2024
1615,Grocery,231,Yes,5,30,319,Friday,11,9,2024
1539,Personal Care,2194,No,0,38,286,Monday,5,2,2024
1813,Home,627,No,0,26,429,Wednesday,1,7,2024
1048,Home,2163,Yes,5,30,430,Wednesday,20,1,2024
1877,Clothing,2612,No,0,20,411,Friday,2,4,2024
1505,Home,2175,No,0,43,146,Sunday,26,10,2024
1123,Clothing,458,No,0,30,256,Wednesday,2,12,2024
1819,Personal Care,1857,No,0,29,420,Saturday,4,10,2024
1077,Electronics,399,No,0,13,230,Tuesday,2,5,2024
1178,Grocery,1384,No,0,31,171,Tuesday,11,6,2024
1737,Personal Care,1546,No,0,16,211,Friday,31,5,2024
1448,Clothing,1443,No,0,35,85,Tuesday,24,2,2024
1672,Home,1656,Yes,10,28,367,Sunday,4,6,2024
1580,Electronics,303,Yes,20,27,376,Sunday,18,12,2024
1272,Electronics,63,Yes,15,5,37,Monday,14,8,2024
1879,Electronics,1260,Yes,10,35,287,Wednesday,20,4,2024
1747,Personal Care,241,Yes,30,19,317,Monday,6,10,2024
1284,Grocery,1205,No,0,17,281,Saturday,23,10,2024
1946,Home,1961,No,0,50,91,Sunday,13,1,2024
1626,Grocery,415,No,0,11,149,Thursday,26,10,2024
1379,Personal Care,2079,No,0,7,351,Thursday,15,12,2024
1287,Electronics,622,No,0,24,110,Tuesday,7,10,2024
1207,Personal Care,2938,Yes,5,16,116,Thursday,1,2,2024
1924,Personal Care,226,No,0,13,359,Wednesday,11,8,2024
1961,Home,2203,Yes,10,41,60,Thursday,19,8,2024
1562,Home,2732,No,0,36,315,Saturday,20,1,2024
1546,Clothing,497,No,0,33,380,Monday,22,11,2024
1996,Grocery,1817,No,0,17,317,Thursday,28,5,2024
1027,Electronics,2178,No,0,21,288,Thursday,26,9,2024
1876,Personal Care,115,No,0,10,337,Thursday,7,9,2024
1518,Clothing,2612,No,0,39,232,Thursday,7,9,2024
1978,Personal Care,2219,No,0,31,251,Thursday,10,10,2024
1122,Personal Care,96,No,0,20,378,Thursday,3,9,2024
1168,Personal Care,2571,Yes,15,32,178,Saturday,13,9,2024
1788,Clothing,2818,Yes,20,14,412,Wednesday,9,11,2024
1582,Electronics,2501,No,0,19,113,Monday,6,11,2024
1478,Clothing,2184,Yes,5,32,155,Thursday,8,12,2024
1484,Home,1569,Yes,20,9,287,Tuesday,27,2,2024
1577,Electronics,2611,No,0,12,408,Wednesday,14,2,2024
1278,Electronics,705,No,0,26,241,Tuesday,22,11,2024
1568,Electronics,69,No,0,37,242,Monday,7,7,2024
1331,Home,1301,Yes,15,43,475,Friday,12,10,2024
1487,Clothing,1376,No,0,14,114,Monday,23,12,2024
1995,Electronics,656,No,0,18,63,Friday,11,9,2024
1207,Home,1520,No,0,33,175,Thursday,20,12,2024
1512,Grocery,1507,No,0,29,29,Saturday,17,6,2024
1723,Home,904,Yes,10,30,169,Tuesday,14,2,2024
1151,Electronics,636,Yes,15,8,37,Thursday,16,2,2024
1250,Home,683,Yes,5,18,106,Tuesday,6,9,2024
1362,Grocery,2537,No,0,6,96,Tuesday,30,10,2024
1267,Home,2056,No,0,8,177,Monday,13,4,2024
1620,Personal Care,1698,No,0,32,268,Tuesday,10,5,2024
1527,Grocery,323,No,0,18,436,Saturday,19,5,2024
1859,Home,346,Yes,10,18,281,Saturday,8,11,2024
1576,Grocery,2845,Yes,15,31,186,Monday,6,6,2024
1085,Home,793,No,0,33,452,Thursday,3,8,2024
1631,Electronics,2749,No,0,32,60,Saturday,8,1,2024
1888,Electronics,879,Yes,0,16,419,Monday,7,5,2024
1639,Grocery,1817,No,0,2,49,Friday,12,8,2024
1268,Grocery,573,Yes,20,53,264,Saturday,12,2,2024
1958,Personal Care,1534,No,0,33,118,Friday,21,4,2024
1048,Clothing,879,Yes,10,29,500,Saturday,8,10,2024
1090,Grocery,1974,Yes,20,19,144,Tuesday,17,8,2024
1093,Electronics,1612,No,0,28,441,Wednesday,8,3,2024
1787,Home,1986,No,0,30,210,Wednesday,11,11,2024
1633,Clothing,822,No,0,24,81,Sunday,9,8,2024
1554,Personal Care,2288,Yes,5,21,295,Monday,27,3,2024
1554,Personal Care,2101,Yes,0,23,354,Friday,18,2,2024
1644,Clothing,1843,Yes,10,7,165,Wednesday,28,2,2024
1060,Electronics,517,No,0,28,236,Thursday,3,2,2024
1015,Clothing,2546,Yes,5,23,39,Thursday,9,4,2024
1031,Home,1459,Yes,0,42,162,Sunday,3,9,2024
1494,Electronics,2065,No,0,11,151,Thursday,22,6,2024
1976,Clothing,109,No,0,34,452,Thursday,17,10,2024
1781,Electronics,1604,No,0,30,450,Tuesday,14,6,2024
1646,Electronics,1175,Yes,20,43,213,Sunday,15,1,2024
1340,Grocery,2136,No,0,35,308,Tuesday,14,9,2024
1930,Personal Care,1742,No,0,46,326,Saturday,14,9,2024
1624,Clothing,1317,No,0,16,435,Monday,14,10,2024
1315,Clothing,2514,Yes,5,37,109,Monday,21,10,2024
1129,Personal Care,2466,No,0,31,194,Wednesday,25,11,2024
1563,Grocery,909,No,0,18,104,Wednesday,3,5,2024
1034,Home,943,Yes,10,18,127,Friday,28,1,2024
1996,Clothing,1871,Yes,5,36,99,Sunday,2,7,2024
1880,Home,1513,No,0,34,187,Saturday,1,7,2024
1375,Home,1931,No,0,37,442,Saturday,29,2,2024
1053,Grocery,1128,Yes,5,35,207,Friday,4,3,2024
1321,Grocery,790,Yes,20,17,342,Monday,6,9,2024
1705,Personal Care,72,No,0,30,195,Monday,28,8,2024
1549,Home,1687,No,0,14,77,Thursday,7,7,2024
1556,Clothing,2771,No,0,11,494,Monday,11,6,2024
1831,Grocery,2150,Yes,15,19,393,Sunday,30,8,2024
1283,Clothing,1949,Yes,20,33,495,Tuesday,5,12,2024
1052,Personal Care,1244,No,0,20,204,Sunday,19,5,2024
1735,Home,420,Yes,10,25,490,Sunday,30,11,2024
1988,Home,2735,Yes,10,32,375,Tuesday,24,4,2024
1065,Personal Care,1167,Yes,20,39,361,Wednesday,24,11,2024
1683,Electronics,2292,Yes,0,39,100,Sunday,15,5,2024
1941,Electronics,1529,No,0,16,193,Wednesday,1,3,2024
1954,Home,806,Yes,0,10,90,Monday,30,3,2024
1363,Grocery,924,No,0,34,272,Monday,26,5,2024
1216,Grocery,2138,No,0,32,415,Wednesday,4,1,2024
1824,Personal Care,1302,No,0,16,99,Monday,22,7,2024
1612,Electronics,1184,Yes,0,13,217,Thursday,20,5,2024
1687,Personal Care,622,Yes,0,35,49,Friday,25,11,2024
1634,Clothing,625,No,0,34,225,Monday,22,2,2024
1826,Home,1383,No,0,6,156,Friday,16,9,2024
1780,Electronics,93,No,0,25,44,Thursday,24,5,2024
1254,Personal Care,1123,Yes,0,15,339,Thursday,22,12,2024
1880,Electronics,330,No,0,34,434,Thursday,10,8,2024
1027,Personal Care,2772,Yes,10,15,306,Tuesday,29,8,2024
1447,Personal Care,1675,Yes,20,26,421,Tuesday,18,10,2024
1840,Grocery,291,Yes,0,50,275,Saturday,25,8,2024
1371,Electronics,284,No,0,15,185,Wednesday,22,3,2024
1279,Electronics,1561,No,0,25,77,Wednesday,5,2,2024
1264,Personal Care,1718,No,0,26,112,Saturday,28,5,2024
1831,Personal Care,1851,Yes,20,13,173,Thursday,30,8,2024
1571,Electronics,1039,No,0,34,353,Thursday,7,8,2024
1385,Electronics,370,No,0,32,473,Friday,21,5,2024
1296,Electronics,329,No,0,16,412,Monday,21,1,2024
1771,Grocery,193,Yes,0,19,118,Wednesday,11,9,2024
1811,Personal Care,576,No,0,42,279,Sunday,27,7,2024
1670,Grocery,890,No,0,33,314,Saturday,17,8,2024
1258,Personal Care,173,No,0,22,251,Wednesday,6,10,2024
1823,Grocery,850,No,0,18,49,Wednesday,15,9,2024
1540,Home,353,No,0,34,429,Friday,4,12,2024
1502,Electronics,747,Yes,20,12,329,Friday,24,5,2024
1051,Electronics,707,No,0,43,348,Saturday,8,5,2024
1094,Electronics,2405,Yes,15,37,474,Tuesday,11,4,2024
1670,Electronics,2172,No,0,18,219,Tuesday,2,9,2024
1160,Home,2416,No,0,1,26,Friday,20,7,2024
1584,Clothing,750,Yes,20,22,209,Monday,17,5,2024
